wideness,z,scaledValue
0.049270448340958700,-0.010364101268351100,0
0.049327924202388300,-0.010543422773480400,0
0.049310119921123800,-0.010417016223073000,0
0.04995266443830510,-0.01109781488776210,0
0.05023967133401280,-0.010909851640462900,0
0.050419405590861600,-0.010855176486074900,0
0.05043776325959670,-0.010687004774808900,0
0.050176117870024700,-0.010729953646659900,0
0.05052009035157260,-0.011248579248786000,0
0.0512031504948322,-0.01116206869482990,0
0.05106793886136590,-0.010945769026875500,0
0.05044780111325870,-0.012463822960853600,0
0.05120711052900060,-0.012307657860219500,0
0.05135344700709980,-0.012249741703271900,0
0.051365674943386100,-0.01203901506960390,0
0.05205882576978830,-0.012669600546360000,0
0.05129973155651470,-0.014644603244960300,0
0.05320322059008260,-0.016726167872548100,0
0.054986780124591900,-0.017423707991838500,0
0.05429788975562720,-0.023554252460598900,0
0.05606013911404310,-0.022197697311639800,0
0.05700097456298750,-0.024214964359998700,0
0.059924996554543200,-0.02291824296116830,0
0.06146752171530510,-0.02345976233482360,0
0.06311674468240480,-0.023906191810965500,0
0.06415862197264460,-0.022677656263113000,0
0.06516392937023980,-0.02117195911705490,0
0.06679658281166620,-0.02117365039885040,0
0.07301125879199390,-0.0190697330981493,0
0.08231799168807010,-0.01721152290701870,0
0.09515830859440080,-0.01290120929479600,0
0.09806480069015160,-0.007536410354077820,0
0.10626623256013600,-0.0007783977780491110,0
0.10955145596332900,0.004835487809032200,0
0.11761076828352300,0.0046350243501365200,0
0.13478725586225900,0.005208571441471580,0
0.14076608416716900,0.0048778424970805600,0
0.1497376885582580,0.011973564513027700,0
0.15098350199829900,0.01850319094955920,0
0.15228004557836600,0.02842753566801550,0
0.14746799229057100,0.007723959628492590,0
0.1497323664092990,0.019236190244555500,0
0.1252490374370600,0.026083815842866900,0
0.10345867513470000,-0.0007154308259487150,0
0.10114596119251800,-0.00069429847644642,0
0.09956732145780770,-0.002822555135935550,0
0.09600078466663800,-0.0035985405556857600,0
0.08418063880828030,-0.0014874108601361500,0
0.0762255558817794,-0.0015074487309902900,0
0.07043939008050190,-0.0016765979817137100,0
0.06425838730522420,-0.0013679737458005500,0
0.062453570171996400,-0.002061394974589350,0
0.057745323171549200,-0.002342578489333390,0
0.05364383088236500,-0.006404119078069930,0
0.05151230105866510,-0.006037204060703520,0
0.0484459256555386,-0.00888490304350853,0
0.04676461058792650,-0.008861694484949110,0
0.04271790409535160,-0.0051635270938277200,0
0.04081238779292440,-0.005048003513365980,0
0.039850913053348400,-0.00509206298738718,0
0.03754736456425900,-0.005012183915823700,0
0.036152558749200400,-0.0018070964142680200,0
0.031465780280960100,0.00406236294656992,0
0.035664998113333100,-0.0011501202825456900,0
0.034780220485656900,-0.0012566429795697300,0
0.035932456818853500,0.00169163360260427,0
0.031236546500180100,0.0009237023768946530,0
0.031112778584379300,-0.0008532057399861520,0
0.030417481182884200,-0.0004606848524417730,0
0.029652054641182000,-0.0008774851448833940,0
0.024010312776917600,-0.0073572383262217000,0
0.03344447631739730,-0.003556690411642190,0
0.037341989565027400,-0.006914698984473940,0
0.0428016600203953,-0.010959725826978700,0
0.04200682921095080,-0.017135052010417000,0
0.04735059945686890,-0.01794043369591240,0
0.05100366475931070,-0.01687783934175970,0
0.05240327917104230,-0.01750696264207360,0
0.05575256392844240,-0.016472287476062800,0
0.05665903880878470,-0.016924602910876300,0
0.056990599191501400,-0.017291482537984800,0
0.05759873919234030,-0.017163479700684500,0
0.05781754951021300,-0.018356893211603200,0
0.057459276539453500,-0.01801212877035140,0
0.0571069431925412,-0.01761116459965710,0
0.056234693675582,-0.016541097313165700,0
0.0557880342910305,-0.01619758829474450,0
0.055386147395751600,-0.01591593585908410,0
0.05455824388716850,-0.01591937057673930,0
0.05404132799581140,-0.01615271158516410,0
0.05340751119493500,-0.01610962487757210,0
0.05297595197578020,-0.016030196100473400,0
0.05342162571074320,-0.015174813568592100,0
0.05221576722421800,-0.013604368083179000,0
0.05263093245264790,-0.012563174590468400,0
0.05312479672398930,-0.012881705537438400,0
0.05341371574366960,-0.014265757985413100,0
0.054009202707144900,-0.0140985157340765,0
0.053999517008717300,-0.01518258173018690,0
0.054216533092228800,-0.015407624654471900,0
0.05467218480856430,-0.016186628490686400,0
0.0538480570822176,-0.016357358545064900,0
0.05324602114866,-0.016288351267576200,0
0.05308765752736850,-0.016249995678663300,0
0.053487738559986200,-0.016841450706124300,0
0.05375893733800840,-0.01721097342669960,0
0.05402850292054660,-0.017546698451042200,0
0.053892198831735500,-0.01787964068353180,0
0.054150925062640000,-0.017722738906741100,0
0.054228021108401300,-0.017619039863348000,0
0.05414633146395050,-0.01759689301252370,0
0.054231248749938000,-0.01755710132420060,0
0.05401241544969610,-0.0176318921148777,0
0.053971101104385300,-0.017697740346193300,0
0.05410826650581780,-0.017723964527249300,0
0.05411505176475740,-0.018394827842712400,0
0.05391421798453950,-0.018373889848589900,0
0.05352363846656830,-0.01838460937142370,0
0.05357271114777430,-0.018373027443885800,0
0.05392749771994620,-0.020348062738776200,0
0.05387452254601810,-0.019946441054344200,0
0.05358339743780520,-0.019800640642643000,0
0.05395299506072780,-0.01977568492293360,0
0.054038345318277500,-0.019753944128751800,0
0.054365381539299200,-0.01969866082072260,0
0.053910168573236200,-0.020107537508010900,0
0.05391044337259470,-0.020462488755583800,0
0.053868828117957200,-0.020466865971684500,0
0.05380045937824460,-0.02045350894331930,0
0.05334690928126140,-0.019861888140440000,0
0.053070786835880800,-0.01986788585782050,0
0.05305913473780710,-0.01920456252992150,0
0.053140009516447800,-0.019017670303583100,0
0.05329372648636810,-0.018601952120661700,0
0.053186201319519400,-0.018626078963279700,0
0.05314718078053750,-0.01864258572459220,0
0.0531354388963767,-0.018743295222520800,0
0.05301609822623300,-0.018934763967990900,0
0.05265387685651900,-0.01874435320496560,0
0.05266427923537330,-0.018826082348823500,0
0.05284814981949140,-0.018952015787363100,0
0.052769105028010600,-0.018951790407300000,0
0.052738748040045300,-0.018961139023304000,0
0.053108148098553100,-0.018969334661960600,0
0.05268182996644560,-0.018953125923872000,0
0.052721768633097200,-0.01910957507789140,0
0.05274189947243000,-0.01911422424018380,0
0.05283737515173880,-0.01912030577659610,0
0.052416937912176700,-0.019199145957827600,0
0.052494370565487000,-0.019263312220573400,0
0.05253253836028550,-0.01834576576948170,0
0.0527910385274036,-0.018201736733317400,0
0.05255993153733010,-0.018306441605091100,0
0.05278564454606770,-0.018251653760671600,0
0.05259052302901070,-0.018303243443369900,0
0.052472479474602500,-0.01831762120127680,0
0.0527137126975008,-0.01827559992671010,0
0.052553781987811800,-0.018455488607287400,0
0.05232492474981100,-0.0186175387352705,0
0.05234308144673400,-0.018947288393974300,0
0.052349702384901,-0.019314216449856800,0
0.05255770482991040,-0.019157536327838900,0
0.05326094687487780,-0.019328400492668200,0.01
0.05362318638526910,-0.019669843837618800,0.03
0.05399908184839610,-0.020271839573979400,0.04
0.05413005670563100,-0.02077147737145420,0.05
0.05457504909955130,-0.021600645035505300,0.05
0.055320048316122200,-0.02157226949930190,0.05
0.05533530222414760,-0.021054444834590000,0.05
0.05342407729883380,-0.020640073344111400,0.05
0.05458008359424270,-0.02144751325249670,0.05
0.05753607883323650,-0.021516580134630200,0.05
0.058645604720341400,-0.02253410778939720,0.05
0.060217666092325000,-0.022421566769480700,0.06
0.05907224940369670,-0.020488133653998400,0.07
0.05898727947819140,-0.020228859037160900,0.08
0.0579122516428861,-0.016479339450597800,0.09
0.05621795614052840,-0.012365242466330500,0.1
0.056957975295790500,-0.01289231888949870,0.1
0.058308611454428500,-0.01386189740151170,0.11
0.06044833497608000,-0.012619609013199800,0.12
0.06185984871521580,-0.010373798198998000,0.12
0.06214660396054910,-0.010356437414884600,0.14
0.06325073214759770,-0.009591449052095410,0.15
0.06421430369401280,-0.009370947256684300,0.16
0.06507592526922350,-0.009247591719031330,0.16
0.06720879911181430,-0.00930090993642807,0.16
0.06784072537869030,-0.009305009618401530,0.16
0.06907492094134190,-0.009140077978372570,0.16
0.06988639250433130,-0.008289126679301260,0.16
0.07032669752178680,-0.005678868852555750,0.16
0.06998029013830210,-0.0050833942368626600,0.17
0.06928195374161740,-0.00468260096386075,0.17
0.06832140612581650,-0.00446937745437026,0.17
0.06870609045501860,-0.004555460996925830,0.17
0.06876682895029010,-0.004617798142135140,0.17
0.06801375310861270,-0.004612504038959740,0.18
0.0679962005861232,-0.00434850761666894,0.19
0.06814128828006950,-0.004372245632112030,0.2
0.06798244408901420,-0.004009041003882890,0.21
0.06438290394356350,-0.005121707450598480,0.22
0.06365795112097180,-0.005603506229817870,0.23
0.06307784131448640,-0.006288575474172830,0.25
0.06338645008090290,-0.0066708652302622800,0.26
0.06340454130593430,-0.006777668837457900,0.27
0.06350040555190810,-0.0070558167062699800,0.28
0.06383397500895640,-0.007190371863543990,0.29
0.06389752064427040,-0.00742938881739974,0.31
0.06364101981599390,-0.007865043357014660,0.32
0.06379898886158490,-0.008487819693982600,0.33
0.06385271251525550,-0.00846267119050026,0.34
0.06299553049386690,-0.008551597595214840,0.34
0.06276406213837780,-0.008683210238814350,0.35
0.06261552922289890,-0.008478650823235510,0.36
0.06256681751542020,-0.007956705056130890,0.37
0.06261313469039630,-0.007599471602588890,0.37
0.06270776287130620,-0.0078089237213134800,0.38
0.0627126508388769,-0.00781212467700243,0.39
0.062345650894305800,-0.007801877800375220,0.39
0.06228264121299150,-0.008577990345656870,0.4
0.06236203719410320,-0.008594303391873840,0.4
0.06262959836893610,-0.008559947833418850,0.41
0.06286883815986890,-0.0088614821434021,0.41
0.06303801347059560,-0.009388351812958720,0.42
0.06337473257025140,-0.009589754976332190,0.42
0.06324195763060880,-0.00988922081887722,0.42
0.06329992343330080,-0.009902918711304670,0.42
0.06330757700493410,-0.009688892401754860,0.42
0.0633250951565786,-0.009400528855621820,0.42
0.06187729094778430,-0.00954646896570921,0.42
0.06197044169023120,-0.009929412975907330,0.42
0.062021666270346500,-0.010988540016114700,0.42
0.06175443341867840,-0.011266263201832800,0.42
0.061975677177562300,-0.011255921795964200,0.42
0.0620603485627126,-0.011336210183799300,0.42
0.06231236709038100,-0.011366612277925000,0.42
0.062393761121642900,-0.011188313364982600,0.42
0.06294687825287290,-0.011052176356315600,0.42
0.061764474042306400,-0.010543275624513600,0.42
0.06163193987028310,-0.009981276467442510,0.42
0.06230900293722480,-0.009640833362936970,0.42
0.062379782423422900,-0.009881740435957910,0.42
0.0627320186578815,-0.010576998814940500,0.42
0.06281306315132190,-0.01107313297688960,0.42
0.0626522246488248,-0.011094946414232300,0.42
0.06244639445124170,-0.011087962426245200,0.42
0.06221323832769230,-0.011094827204942700,0.42
0.062485814170226300,-0.010906274430453800,0.42
0.06288120079119810,-0.010985295288264800,0.42
0.06322076624642450,-0.011051160283386700,0.42
0.06314126975628110,-0.011461503803730000,0.42
0.06300556968746690,-0.011919772252440500,0.42
0.06308627427771150,-0.011930271983146700,0.43
0.06343203495246990,-0.01192205585539340,0.43
0.06415545740600950,-0.011951887980103500,0.44
0.06420504290864860,-0.012076258659362800,0.44
0.06434424507649090,-0.012048091739416100,0.44
0.0643000617721802,-0.012030030600726600,0.44
0.06426866659684470,-0.01204585563391450,0.44
0.06419529547335370,-0.0121112409979105,0.44
0.06423138264556930,-0.012267631478607700,0.44
0.06412278998044500,-0.012362073175609100,0.45
0.06382154962625560,-0.012343073263764400,0.46
0.06367596936491300,-0.012213756330311300,0.47
0.06354202074881640,-0.011805186048150100,0.47
0.06335296524820010,-0.011858914978802200,0.48
0.0629484611416167,-0.012050654739141500,0.48
0.06268793852790770,-0.012296149507165000,0.49
0.06241636976374260,-0.011902304366231000,0.5
0.0624801123228622,-0.011931919492781200,0.5
0.06273103855445820,-0.012214833870530100,0.5
0.06272164774717710,-0.012208398431539500,0.5
0.06271525058631520,-0.012257019057869900,0.5
0.06271669700023280,-0.012277738191187400,0.51
0.06271453077601020,-0.012267345562577200,0.51
