wideness,z,eyeDist,scaledValue
0.07884162194136526,-0.007039645221084356,0.10228480780927533,0
0.08311508316132002,-0.004770039115101099,0.10275032247181524,0
0.08196883578372481,0.0009839317062869668,0.10630580262141885,0
0.08137991230453433,0.0025185532867908478,0.10465635776055947,0
0.08146918941168571,0.0018826993182301521,0.10352123276876994,0
0.0819362605119682,0.0014930431498214602,0.1029380176564076,0
0.08156492428214465,0.0012750399764627218,0.10272344479530077,0
0.08152724988912137,0.00117735774256289,0.10249193368113703,0
0.08133545826246676,0.0005693178391084075,0.10241563220705728,0
0.08077302683087083,-0.0004585359711199999,0.10124279898231531,0
0.0807718575318692,-0.0006449478096328676,0.10105145689826298,0
0.07984932237487243,-0.0008937991224229336,0.09977429884205948,0
0.07923396393428656,-0.001468622824177146,0.10101393480239221,0
0.07921289828500175,-0.0024843886494636536,0.10025750395386496,0
0.07969667861941047,-0.0031463508494198322,0.10077922898019542,0
0.07899659646392927,-0.00453939288854599,0.10006127064065158,0
0.07868080460501867,-0.008278045803308487,0.09961910561849753,0
0.08275116886889125,-0.009850083850324154,0.09911240961625604,0
0.08108332978842687,-0.009384652599692345,0.09804367496489631,0
0.08068360777054726,-0.009332802146673203,0.09598184747979367,0
0.08381516606638381,-0.008895284496247768,0.09655517782906951,0
0.08141964075523964,-0.008971145376563072,0.09843941978323381,0
0.0822988689751658,-0.009031585417687893,0.0987400775670443,0
0.08127459538028578,-0.00870912242680788,0.0980696460332679,0
0.08166842143571541,-0.008689450100064278,0.0982875052007378,0
0.08628059983454285,-0.005920846946537495,0.09890239727172638,0
0.08886197893425928,-0.004989358596503735,0.10022589232909798,0
0.09136401561728816,-0.005280643235892057,0.10309884462614119,0
0.09314011893837673,-0.005199868232011795,0.10655213913567496,0
0.09802296449488995,-0.005687021650373936,0.1084734341377187,0
0.10764742323845947,-0.0018126072827726603,0.1091046903539268,0
0.11228550703417817,0.00038547749863937497,0.11071518447495972,0
0.11744294909784485,0.005707460921257734,0.11025926338189646,0
0.11938586603719024,0.0069849519059062,0.10816867489858276,0
0.12847951457995832,0.002064032480120659,0.1618734466991779,0
0.1476162721645664,0.008814653381705284,0.1543325935216106,0
0.16040660130616077,0.010535279288887978,0.17347264085795888,0
0.16053959966702155,0.01059951912611723,0.18088671233740228,0
0.1675996723560882,0.0075474148616194725,0.1853618067016795,0
0.17400024384291718,0.006805945187807083,0.18578454876455605,0
0.17598800655989658,0.005664161406457424,0.18522351127366893,0
0.1776095896650204,0.008189992979168892,0.18596465383271507,0
0.1797218599400258,0.009801222011446953,0.19098758625356055,0
0.17712374857839525,0.011882436461746693,0.19272752060885445,0
0.17309487487137204,0.019939612597227097,0.19704453507172023,0
0.17727887014987612,0.0223705992102623,0.1997405198031385,0
0.1762707868025233,0.028318429365754128,0.20351429864295537,0
0.17026760395254062,0.03464585915207863,0.21169570531215032,0
0.1798968069676065,0.037672270089387894,0.21951205708040472,0
0.1906021613310377,0.03860319405794144,0.2255829389783206,0
0.1998728252169263,0.03485015779733658,0.22995776790555178,0
0.20180775502824394,0.033356450498104095,0.23457740580602052,0
0.20024628296186758,0.03381470590829849,0.23744254730810815,0
0.2020040475109484,0.03958140313625336,0.23984244930528192,0
0.20965951064902888,0.042899779975414276,0.2434069544713256,0
0.21219970662849777,0.04337901249527931,0.24400230037293433,0
0.23384731746371107,0.040735699236392975,0.24870399294879564,0
0.23742861812412905,0.0298311747610569,0.2515836536901686,0
0.24244981073203026,0.022037945687770844,0.25032154698668074,0
0.24295029660913792,0.018914178013801575,0.24663715519731483,0
0.23672987749548102,0.022987136617302895,0.24039571110682842,0
0.2517889376054795,0.02146463841199875,0.24899003171823697,0
0.2514131295275422,0.019847040995955467,0.25141102991940467,0
0.2557844191848383,0.019631054252386093,0.25959055656953484,0
0.2601479004956,0.019719833508133888,0.2645900666824114,0
0.2664856897556887,0.023105870932340622,0.27119112498517395,0
0.2697939008891237,0.023092931136488914,0.27983042346042336,0
0.2788410397224331,0.0318041630089283,0.28510526979742307,0
0.2828830628717211,0.03566964715719223,0.2884300071157305,0
0.28641466982970853,0.04480136185884476,0.2988818967583412,0
0.2994371091694547,0.051438283175230026,0.30874621959485143,0
0.3014010970041784,0.051734525710344315,0.3158101568069329,0
0.30548364555746327,0.053022004663944244,0.31523207177230944,0
0.3056506124427811,0.05599340796470642,0.31434477165583397,0
0.302606976359493,0.06192659214138985,0.31361390532686945,0
0.29425141978898806,0.06578154116868973,0.31321846006238985,0
0.2605458749962995,0.09525804221630096,0.28570300434637047,0
0.25955470917826673,0.08550595492124557,0.2729417566686244,0
0.23876987721163176,0.053746044635772705,0.2596124664900127,0
0.21151601687187704,0.047904856503009796,0.24067627466908226,0
0.2098975671914742,0.03837230056524277,0.22452862935892903,0
0.20940503087908152,0.0371251218020916,0.21429777933403804,0
0.1954993945546454,0.030262809246778488,0.2022119746190086,0
0.1897400493239004,0.029875781387090683,0.2016055492270867,0
0.19553270155234384,0.031141940504312515,0.19947514505838032,0
0.18959205965943113,0.02426813170313835,0.19741905079650557,0
0.1867770474335142,0.013556690886616707,0.19790968368869,0
0.1727798791033825,0.0012519988231360912,0.19127126770152356,0
0.16355452774908932,0.0008546930039301515,0.1759465420804686,0
0.15276491477099866,0.0014114304212853312,0.17061436516363382,0
0.14365651694176035,-0.004719684831798077,0.16358972219498902,0
0.13473153648193173,-0.004759049508720636,0.15886186369026883,0
0.1316471971542369,-0.007732531987130642,0.15266706949394182,0
0.13192281345356402,-0.011906586587429047,0.14635136483314304,0
0.12740303025279912,-0.011731474660336971,0.14076731915549556,0
0.11672551612210146,-0.011336622759699821,0.13866660342338596,0
0.11859068493730522,-0.01104398351162672,0.13691498980341407,0
0.1073726592463781,-0.0042463643476367,0.1361694154791993,0
0.10353992395195348,-0.003401321591809392,0.1281569985312604,0
0.10462808794186297,-0.0045036147348582745,0.1284436952260951,0
0.10572765114874173,-0.007106521166861057,0.12903247395359607,0
0.10826797984170577,-0.010963370092213154,0.12315972070173418,0
0.10443866322503943,-0.011153023689985275,0.12146361688469266,0
0.09312293396443475,-0.009880582801997662,0.11786700045547983,0
0.08288054610719651,-0.009791896678507328,0.10909033805468937,0
0.08859531898683744,-0.00199328176677227,0.08323273705135494,0
0.08531278696815196,-0.002469286322593689,0.0801760964369526,0
0.08218028026316987,-0.0024661715142428875,0.08529005601228831,0
0.08309837148495183,-0.007148026488721371,0.09393014395090696,0
0.08633868670638119,-0.00873534381389618,0.10905643628706098,0
0.1490802323631809,0.020781435072422028,0.16725968669189392,0
0.18307873688573525,0.035623352974653244,0.18965441184291335,0
0.19461712113117263,0.05244796350598335,0.21571621075420064,0
0.1838640857450555,0.07065637409687042,0.22722558230512946,0
0.17509912569724642,0.07557587325572968,0.2394227891597261,0
0.15590296458989358,0.07251812517642975,0.23644113268392378,0
0.10393423026945302,0.07052476704120636,0.23126723426879967,0
0.08709356408100026,0.05222485214471817,0.218165230297589,0
0.12557295168607543,0.029849683865904808,0.20700401983576316,0
0.14542263203166092,0.01696760579943657,0.19121394654925228,0
0.15497900061147807,0.0163610577583313,0.1847043988515407,0
0.1531258341123236,0.01190706342458725,0.17798296012689,0
0.1562846283573645,0.00475434772670269,0.17466402323216007,0
0.14817721002761575,0.006135994102805853,0.17611537572609873,0
0.15450256637232682,0.005855998024344444,0.17428611048689172,0
0.14831442639209785,0.004182951059192419,0.17372160258296823,0
0.1579338995044555,0.002030344447121024,0.17050230184313941,0
0.159191290253513,0.0016444515204057097,0.17020675195132387,0
0.1553000165011817,0.0009034652030095458,0.17053038574760454,0
0.15202258837557586,0.0009409337071701884,0.1710171872807466,0
0.15570911077520727,0.0009926677448675036,0.1699101234961499,0
0.15859878087076504,-0.004941878374665976,0.17032570466439292,0
0.15745194454091688,-0.004513678140938282,0.16886085449004465,0
0.15918008485253896,-0.009154395200312138,0.1677798801004222,0
0.16125320533117407,-0.008840073831379414,0.1687127580387383,0
0.1611201431541364,-0.008863183669745922,0.16756403314563323,0
0.15962836647305959,-0.008839035406708717,0.1665676169146156,0
0.15345837493437423,-0.0031933120917528868,0.16664262137084213,0
0.14899957353957044,0.007835423573851585,0.1641266935395304,0
0.14927308559046454,0.00592553336173296,0.16424500438993317,0
0.15134536949897814,0.000689056352712214,0.16427383467967865,0
0.15313997452887965,-0.004531278740614653,0.16383693062806504,0
0.15272702895702506,-0.006837925408035517,0.16497485019871716,0
0.15775162547213883,-0.013668184168636799,0.16490523816998515,0
0.15451182900655203,-0.013427610509097576,0.16425840037997827,0
0.15586397981223832,-0.013494307175278664,0.16191828973761743,0
0.15568801702233787,-0.01327484380453825,0.16303926545960296,0
0.15598211189659314,-0.01312700379639864,0.16311359542361778,0
0.1540341678406412,-0.011916336603462696,0.1629411829942722,0
0.15537705735652843,-0.012443030253052711,0.16395010561409745,0
0.15384688017158546,-0.012427723966538906,0.1636141689826427,0
0.15398990135047586,-0.013529680669307709,0.16344400159374234,0
0.1522105940837057,-0.013605223968625069,0.16406742979143465,0
0.15159842307196653,-0.011814619414508343,0.16380102429665708,0
0.15132982424758756,-0.011813036166131496,0.16359099340531288,0
0.15474719080639554,-0.011850257404148579,0.16298643033388674,0
0.15368922322353373,-0.011472621001303196,0.16274373200963627,0
0.15676079153979386,-0.010911221615970135,0.16264844463358352,0
0.1568135447538718,-0.009398886002600193,0.16176317131168105,0
0.15376771167681474,-0.007726557552814484,0.16259687738969397,0
0.15200863119911268,-0.006784164346754551,0.16161934289220115,0
0.1495267014111691,-0.008432747796177864,0.1608220383449626,0
0.15017266522346562,-0.00972847267985344,0.16093312129455645,0
0.15347851483287797,-0.011612402275204659,0.16081227192526454,0
0.1561858664625138,-0.009483203291893005,0.16175625070995525,0
0.15696224411458146,-0.008832670748233795,0.16064482114231346,0
0.15753786265281416,-0.008849980309605598,0.16016713061356505,0
0.1609900127503234,-0.011216389015316963,0.1605991804091425,0.01
0.1601140849524372,-0.009910782799124718,0.16067535351356863,0.02
0.1602208327211814,-0.009004847146570683,0.16116300292840519,0.03
0.16326287124674332,-0.008385110646486282,0.16080072193227582,0.03
0.16647352296462,-0.008970609866082668,0.16026438522559025,0.03
0.1652762283529022,-0.008876452222466469,0.15994656419334838,0.03
0.1696634335535381,-0.008872522972524166,0.16199290759869364,0.03
0.17237935458945902,-0.008230612613260746,0.16159062391232842,0.04
0.1731704621015546,-0.007931242696940899,0.16130989869436896,0.04
0.17410050567562804,-0.007839221507310867,0.16102619029371248,0.04
0.1758372306615584,-0.007083524018526077,0.1606919482340855,0.05
0.17681044197291315,-0.0062587810680270195,0.16096713636480725,0.06
0.17791170487168315,-0.0051759290508925915,0.1613564949930959,0.06
0.18103565570365998,-0.005175945349037647,0.16138523485886802,0.07
0.18219647161783162,-0.0051420265808701515,0.1615826360769225,0.08
0.18443851349512025,-0.005165997892618179,0.16218844052821157,0.09
0.18615531139075836,-0.005426459945738316,0.1634782312785213,0.09
0.18673439263383645,-0.005449111573398113,0.16430275700339897,0.1
0.1867915498393924,-0.005437666550278664,0.1620073317034012,0.11
0.18642502745732237,-0.00605210242792964,0.1626422477247856,0.12
0.18865839318172753,-0.006541115697473288,0.16345279917829683,0.12
0.18423105625580777,-0.006009467877447605,0.16376171130223005,0.14
0.18237854609820092,-0.006856323219835758,0.16302798191643614,0.17
0.1803359528905827,-0.008628513664007187,0.16211922549566515,0.19
0.17915781290707633,-0.010149325244128704,0.16178789233857985,0.22
0.17869320685630172,-0.01050485111773014,0.16071987866471849,0.22
0.17880648320524625,-0.010856042616069317,0.16138453250806148,0.23
0.18195185075579215,-0.0108420941978693,0.16172799031083543,0.23
0.18280010741203206,-0.01055100280791521,0.16247902531473862,0.23
0.1835289504907457,-0.010292956605553627,0.1622588681449771,0.23
0.18370321327905634,-0.010287262499332428,0.16211606549015606,0.23
0.1836283464835667,-0.010108405724167824,0.16246914702889492,0.23
0.18293796054334066,-0.009874234907329082,0.1613446977866597,0.23
0.1835260889579368,-0.009864477440714836,0.1611454147518078,0.24
0.1828720334429802,-0.009935934096574783,0.16128737509991217,0.25
0.1830141956257793,-0.009427417069673538,0.16131737671093202,0.25
0.18281807828523744,-0.009745169430971146,0.1609180259358632,0.26
0.18174100312770539,-0.009720107540488243,0.1604974065887684,0.27
0.18223920522954953,-0.008722981438040733,0.16128486003136708,0.27
0.1823415262624238,-0.007508252747356892,0.16267199585986522,0.28
0.18092952974063156,-0.007650919258594513,0.16113381856461356,0.29
0.18408821327575564,-0.006348396651446819,0.16166092985690855,0.29
0.1838067935183559,-0.00634960550814867,0.16288676092805593,0.31
0.183877033783557,-0.006927543319761753,0.16326776930888898,0.32
0.18470356352444667,-0.007723522838205099,0.1636262936945321,0.32
0.1850705175110783,-0.007887997664511204,0.16381490090918652,0.33
0.18518407677764992,-0.008327157236635685,0.16351782414897806,0.33
0.18563471103240964,-0.008555308915674686,0.16336380999116806,0.33
0.18591793913467558,-0.008605793118476868,0.1633138834423065,0.33
0.1856464124462823,-0.008798524737358093,0.16310504387085667,0.33
0.18704155446732254,-0.008553280495107174,0.16240707322076112,0.33
0.18752272953459076,-0.007728119846433401,0.16254435483081264,0.33
0.1867261672108297,-0.00779101112857461,0.16310519359358183,0.33
0.1870389785711204,-0.00783870555460453,0.16337711448594372,0.33
0.18665215277252936,-0.008200508542358875,0.1642125224745774,0.33
0.18567591709353692,-0.00824121106415987,0.1643311049572105,0.33
0.18704104477201317,-0.007873544469475746,0.1646640618137152,0.33
0.1875544188494218,-0.007793795317411423,0.16409131114944625,0.33
0.18745815166308047,-0.007797647267580032,0.1641360485041369,0.33
0.18711262921501223,-0.00776049355044961,0.1637082824993613,0.33
0.18636213181480407,-0.0076089524663984776,0.16393515166032815,0.33
0.18418015215907302,-0.0075815892778337,0.16425901301606385,0.33
0.18342972839877889,-0.008670427836477757,0.16621225881572488,0.33
0.18213512513052973,-0.0072462065145373344,0.16757668869272582,0.33
0.18081904649868308,-0.005400770343840122,0.16900471949655987,0.33
0.18061875558829776,-0.0054117231629788876,0.1654725095579061,0.33
0.18051477927380657,-0.005582757759839296,0.1653976642704191,0.33
0.18018471491989224,-0.0058867740444839,0.16471551199876833,0.33
0.18163420215269288,-0.005497516132891178,0.16521972019881942,0.33
0.18130787704701093,-0.005383840762078762,0.1659652588301392,0.33
0.1788791118629274,-0.005014914087951183,0.16740908044065148,0.33
0.17862812837333264,-0.0058790938928723335,0.16865232533188032,0.33
0.17868964753166525,-0.005940261296927929,0.16708088654667538,0.33
0.18130036372721128,-0.005164089612662792,0.16680974994391728,0.33
0.18112763157691095,-0.004430647008121014,0.1700195444961489,0.33
0.1811243668328348,-0.004642016254365444,0.17028154935718226,0.33
0.18092452059980788,-0.008055685088038445,0.16962458623456833,0.33
0.18082877583469692,-0.00878983549773693,0.16869073286928363,0.33
0.18128697727892673,-0.008889411576092243,0.16878040913917836,0.33
0.18122524619006408,-0.008982831612229347,0.1669573383430033,0.33
0.1812170551217557,-0.008964147418737411,0.1661519840719264,0.33
0.18126355773007155,-0.00893415417522192,0.1660066893184595,0.33
0.18693488288864277,-0.00304759806022048,0.1698194880124146,0.33
0.18566403112184493,-0.0077078514732420444,0.17628974326557406,0.33
0.18327325683639814,-0.011792860925197601,0.1737412349633962,0.33
0.17887406250189314,-0.018858421593904495,0.1661950392883548,0.33
0.1787335924328987,-0.018101319670677185,0.16205375167762895,0.33
0.16979154172337818,-0.01769092306494713,0.15018425955806514,0.33
0.16950152615073139,-0.017540771514177322,0.14473182251692632,0.33
0.16168840196848655,-0.017341846600174904,0.13644612844459741,0.33
0.15792173116327735,-0.017208175733685493,0.1315221038067255,0.33
0.1472994950441153,-0.01718144305050373,0.12482320482857957,0.33
0.1408955292501604,-0.017616983503103256,0.12321700167547528,0.33
0.140970127491165,-0.01860501989722252,0.11903455295120433,0.33
0.1410519975189248,-0.018585938960313797,0.12094057037661662,0.33
0.1432569138967424,-0.018575850874185562,0.12411027503873596,0.33
0.14417571270791724,-0.01728801056742668,0.12897581511908232,0.33
0.14468052650596153,-0.011338553391397,0.1377031568940816,0.33
0.1679829445423937,0.02218630537390709,0.15141272189632984,0.33
0.17800772124061293,0.02018296718597412,0.1629354527540794,0.33
0.201053672266502,0.04609609395265579,0.18839521819963193,0.33
0.2182947102569695,0.057579003274440765,0.21816168384174742,0.33
0.2634079103045668,0.055492084473371506,0.24230231987371217,0.33
0.2504316582780993,0.04822429642081261,0.23878718944036975,0.33
0.240569992089835,0.01483894418925047,0.1694416752524203,0.33
0.2397369482388747,-0.00006760203541489318,0.15217555731754975,0.33
0.2456979695149343,-0.005991912446916103,0.1562614732737331,0.33
0.24128152719268012,-0.013530594296753407,0.1530893100490487,0.33
0.22722206593747732,-0.011964530684053898,0.15449439739755275,0.33
0.2012644043252443,-0.008234042674303055,0.15616666711592572,0.33
0.19143966678520782,-0.010855584405362606,0.16126089890391926,0.33
0.1905592582608244,-0.011884884908795357,0.1678802629516073,0.33
0.19085437288052562,-0.011713549494743347,0.17656439993727535,0.33
0.1942941609361755,-0.0055169956758618355,0.17870504890730027,0.33
0.18621445191325064,-0.002635164652019739,0.17141022582846108,0.33
0.18324860168613788,0.011459147557616234,0.1772215140251143,0.33
0.18367984098041334,0.03709670156240463,0.1907202569260057,0.33
0.18597855926719728,0.04896159842610359,0.20425302857765393,0.33
0.20544994244220036,0.07616628706455231,0.20848094238403417,0.33
0.2106109373692155,0.08480315655469894,0.2058646498284436,0.33
0.2108742709572712,0.07397283613681793,0.20929082649203257,0.33
0.21960612349512548,0.06989001482725143,0.2097225879675614,0.34
0.21680541170923484,0.05340627580881119,0.20448059504325125,0.36
0.21782595918601158,0.042847659438848495,0.2015629049381059,0.38
0.21567501684652857,0.03279988840222359,0.19501839843619984,0.4
0.21738176159093803,0.029567787423729897,0.19050421030412695,0.42
0.21593089267466556,0.02781161293387413,0.18767471452835646,0.43
0.21959839818095292,0.02801494672894478,0.18510478008867973,0.46
0.21880853769141462,0.027003338560461998,0.18500112014243766,0.5
0.2155450964885064,0.024908961728215218,0.18427655433872453,0.53
0.21599694322942323,0.02250518463551998,0.18500505491411376,0.55
0.2175756403390841,0.022077757865190506,0.185474489889765,0.56
0.21667707571328,0.020710261538624763,0.18478025663435138,0.56
0.21649570830625242,0.02017308585345745,0.18412337686694305,0.57
0.21639129268152776,0.019351501017808914,0.18398102015318027,0.57
0.2165854791390677,0.019911611452698708,0.18688920413289953,0.57
0.22561434786392942,0.02394520863890648,0.19005494598008707,0.57
0.22784694209965622,0.02452273480594158,0.19097264011658466,0.57
0.2294743004244454,0.024779725819826126,0.1894911015463494,0.57
0.22996730684344227,0.024890368804335594,0.18871206593111928,0.57
0.23137035657812424,0.02719278261065483,0.18928994056258167,0.57
0.23484975212324938,0.03041691519320011,0.18987767593459376,0.57
0.23867611907672764,0.03255845978856087,0.1928398126180929,0.57
0.24665765333745857,0.04314238205552101,0.19486091217354262,0.57
0.249955169443544,0.04406587779521942,0.19471415214180096,0.57
0.25407921618065005,0.04338080808520317,0.1931958414142938,0.57
0.25366103515908983,0.043141920119524,0.1929298308138659,0.57
0.25079468589525894,0.04160330817103386,0.19277168043251067,0.57
0.2475326215396216,0.03963865339756012,0.19140607213711322,0.57
0.2450135246772899,0.03889106214046478,0.19152644180125378,0.57
0.23945640418950506,0.03739236295223236,0.19186421891322286,0.57
0.22676425739459752,0.03514900803565979,0.19405888515186082,0.57
0.22525171222721754,0.03536379337310791,0.19452383918183846,0.57
0.22409795737837018,0.03205088526010513,0.19404396788432277,0.57
0.22482186595452844,0.030712971463799477,0.19191427588635632,0.57
0.22553223287427346,0.03006046637892723,0.19052584577776777,0.57
0.2277425950873121,0.03022145666182041,0.19041413330220908,0.57
0.23095035035981396,0.031240761280059814,0.19131131374326193,0.57
0.23218241673801532,0.030636003240942955,0.1901508379393928,0.57
0.23010503749733047,0.030123982578516006,0.18838505257633534,0.57
0.22343913860988848,0.02371455356478691,0.18589467290411962,0.57
0.2120460998544296,0.016346730291843414,0.17939839157582402,0.57
0.20618985714131308,0.007702725939452648,0.17946655092687458,0.57
0.20143633068466058,0.004528205841779709,0.17694968999690444,0.57
0.19968720649838187,0.0027848209720104933,0.17037279098003247,0.57
0.19713645593070264,0.0034736923407763243,0.1667138552196205,0.57
0.19362609992651508,0.0034900654572993517,0.16352219894819447,0.57
0.18605558834499208,0.002562312176451087,0.15818351703249148,0.57
0.18301902256550573,0.0001852605928434059,0.15428194401170994,0.57
0.1814635922411652,0.0026222756132483482,0.15356557614848956,0.57
0.17711004163629623,0.004077396355569363,0.14946998489957614,0.57
0.16849370493567797,0.009659663774073124,0.15150930311369806,0.57
0.17419647333209967,0.017031611874699593,0.1506770793134886,0.57
0.17965463524860764,0.023051617667078972,0.15836305631891007,0.57
0.18458082615515303,0.02888081967830658,0.16436472002880678,0.57
0.1884923069089818,0.03720343858003616,0.16905238083392468,0.57
0.19590123096150455,0.045796215534210205,0.17231693351835728,0.57
0.19930717429580752,0.050801992416381836,0.17842559714111536,0.57
0.20035676117862886,0.0615587942302227,0.1881165750990535,0.57
0.20655912995523867,0.0786285474896431,0.21066818311879848,0.57
0.20361609321982646,0.08206682652235031,0.22238847995638594,0.57
0.2044659983265348,0.10934238135814667,0.2301121810288664,0.57
0.20433360135172218,0.11305423080921173,0.23831471661035178,0.57
0.1994730222355302,0.11398433148860931,0.2367799239861386,0.57
0.20112309940911358,0.11022935807704926,0.23684698617216665,0.57
0.22317664406037085,0.07591664791107178,0.22210251388824803,0.57
0.216200170584768,0.0384083092212677,0.19977070568494132,0.57
0.198097087489247,0.018839070573449135,0.1773242494481924,0.57
0.13865334228601064,-0.011594021692872047,0.11846201713242725,0.57
0.12342430154314664,-0.014577589929103851,0.10494468291390274,0.57
0.11549736153014646,-0.014477637596428394,0.09738992552704537,0.57
0.10378664737886881,-0.01519786100834608,0.09239837985182403,0.57
0.10098144597174293,-0.015412883833050728,0.08823999663577117,0.57
0.09731702624020443,-0.013970481231808662,0.07707830129862954,0.57
0.09432421121888818,-0.01148418802767992,0.07272688418209275,0.57
0.09116017384053503,-0.010048113763332367,0.07310508058989058,0.57
0.08826593486668138,-0.006126550026237965,0.06967961525600015,0.57
0.08582951843318758,-0.0026763256173580885,0.06649598008763424,0.57
0.08406502156668728,-0.0009615902090445161,0.06588918273537207,0.57
0.08525477206784925,0.00035341881448403,0.06481831526050763,0.57
0.08532359094289964,-0.0005074917571619153,0.06630075116159925,0.57
0.08513382910028751,-0.0007257849210873246,0.06649656067042999,0.57
0.08646361678625065,-0.0010997464414685965,0.06795187185217212,0.57
0.08747871555197895,-0.002929973416030407,0.07061014662575071,0.57
0.08938427850695821,-0.0076640211045742035,0.07321202232851276,0.57
0.09511937152024033,-0.011198106221854687,0.07777500201438559,0.57
0.1028178275767956,-0.013144892640411854,0.08215853021220285,0.57
0.10825237572656354,-0.01582626812160015,0.0908281317937432,0.57
0.11580056250171909,-0.019634846597909927,0.09885663403534346,0.57
0.12117197788257959,-0.020475488156080246,0.10561270561817128,0.57
0.12734162571673469,-0.019206583499908447,0.10619824885602848,0.57
0.12824092229601886,-0.01057544257491827,0.10983357597544932,0.57
0.14330469152297062,0.0027487394399940968,0.12469355784120979,0.57
0.14413757863169427,0.0042572664096951485,0.1258533011758672,0.57
0.14741994641114475,0.020508434623479843,0.13534157768208735,0.57
0.1486183903138717,0.034396763890981674,0.14130357273953373,0.57
0.14393636006256547,0.038079798221588135,0.14168072231169318,0.57
0.1481655650874002,0.05987251549959183,0.14757891431523978,0.57
0.14111043488925787,0.0774751752614975,0.158222526918026,0.57
0.1458224096404078,0.08585428446531296,0.16124741398085582,0.57
0.14941025830833476,0.10095237195491791,0.1689879905476922,0.57
0.16041148153234847,0.10166783630847931,0.16948427147462636,0.57
0.14796683913877046,0.11034621298313141,0.17702351238006783,0.57
0.17651155764815682,0.09101490676403046,0.16815609830668674,0.57
0.18462457136979557,0.06914490461349487,0.16926637530087066,0.57
0.18183646447722396,0.05336100980639458,0.1676801443556459,0.57
0.18091297072266294,0.037058331072330475,0.1649185817705084,0.57
0.17760649429706898,0.017778407782316208,0.15987716175071928,0.57
0.17442727088490315,-0.001680462621152401,0.15680251688297858,0.57
0.17566121158005088,-0.0009113408741541207,0.1473482464971883,0.57
0.1616137161307252,-0.003207700327038765,0.1416814120913885,0.57
0.15903683633594778,-0.011494399979710579,0.1384687779859762,0.57
0.15574445770616846,-0.016969261690974236,0.14134031409081343,0.57
0.1528409423239084,-0.02030731923878193,0.13151376963913294,0.57
